Ship Mode-Same Day,Ship Mode-Standard Class,Ship Mode-First Class,Ship Mode-Second Class,Segment-Consumer,Segment-Corporate,Segment-Home Office,Region-Central,Region-East,Region-South,Region-West,Category-Furniture,Category-Office Supplies,Category-Technology,Sales,Quantity,Discount,Profit,Mean,Median,Cost,Cost_Per_Unit,Profit_Per_Unit,Profit_Margin
0,1,0,0,0,1,0,0,0,0,1,0,1,0,579.3,5,0,28.965,54316,38818,550.335,110.067,5.793,0.05
1,0,0,0,1,0,0,0,0,0,1,0,1,0,13.44,3,0,6.5856,54316,38818,6.8544,2.2848,2.1952,0.49
0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.52,3,0,4.7916,54316,38818,9.7284,3.2428,1.5972,0.33
0,0,0,1,1,0,0,0,0,0,1,0,1,0,21.48,6,0,10.74,54316,38818,10.74,1.79,1.79,0.5
0,0,1,0,1,0,0,0,0,0,1,0,1,0,16.4,5,0,4.756,54316,38818,11.644,2.3288,0.9512,0.29
1,0,0,0,0,1,0,0,0,0,1,0,1,0,9.024,6,0.2,3.1584,54316,38818,5.8656,0.9776,0.5264,0.35
1,0,0,0,0,1,0,0,0,0,1,0,1,0,69.456,2,0.2,22.5732,54316,38818,46.8828,23.4414,11.2866,0.325
1,0,0,0,0,1,0,0,0,0,1,0,1,0,10.86,2,0,5.3214,54316,38818,5.5386,2.7693,2.6607,0.49
1,0,0,0,0,1,0,0,0,0,1,0,1,0,79.47,3,0,22.2516,54316,38818,57.2184,19.0728,7.4172,0.28
1,0,0,0,0,1,0,0,0,0,1,0,1,0,10.08,6,0,5.04,54316,38818,5.04,0.84,0.84,0.5
0,0,1,0,1,0,0,0,0,0,1,1,0,0,217.584,2,0.2,-29.9178,54316,38818,247.5018,123.7509,-14.9589,-0.1375
0,0,1,0,1,0,0,0,0,0,1,0,0,1,82.95,5,0,29.0325,54316,38818,53.9175,10.7835,5.8065,0.35
0,0,1,0,1,0,0,0,0,0,1,0,1,0,87.71,7,0,41.2237,54316,38818,46.4863,6.6409,5.8891,0.47
0,0,1,0,1,0,0,0,0,0,1,0,1,0,1101.48,4,0,429.5772,54316,38818,671.9028,167.9757,107.3943,0.39
0,0,1,0,0,1,0,0,0,0,1,0,1,0,15.7,5,0,7.065,54316,38818,8.635,1.727,1.413,0.45
0,1,0,0,1,0,0,0,0,0,1,0,1,0,19.936,4,0.2,7.2268,54316,38818,12.7092,3.1773,1.8067,0.3625
0,1,0,0,1,0,0,0,0,0,1,0,1,0,45.92,4,0,21.5824,54316,38818,24.3376,6.0844,5.3956,0.47
0,0,0,1,0,1,0,0,0,0,1,0,0,1,12.99,1,0,0.7794,54316,38818,12.2106,12.2106,0.7794,0.06
0,0,0,1,0,1,0,0,0,0,1,0,1,0,18.56,4,0.2,6.496,54316,38818,12.064,3.016,1.624,0.35
0,0,0,1,0,1,0,0,0,0,1,0,1,0,449.15,5,0,8.983,54316,38818,440.167,88.0334,1.7966,0.02
0,0,0,1,0,1,0,0,0,0,1,0,1,0,31.248,7,0.2,10.9368,54316,38818,20.3112,2.9016,1.5624,0.35
0,1,0,0,1,0,0,0,0,0,1,1,0,0,120.666,2,0.15,18.4548,54316,38818,102.2112,51.1056,9.2274,0.152941176
0,1,0,0,0,0,1,0,0,0,1,0,0,1,3359.952,6,0.2,1049.985,54316,38818,2309.967,384.9945,174.9975,0.3125
0,1,0,0,1,0,0,0,0,0,1,1,0,0,24.7,5,0,10.374,54316,38818,14.326,2.8652,2.0748,0.42
0,1,0,0,0,1,0,0,0,0,1,0,1,0,54.32,4,0,0.5432,54316,38818,53.7768,13.4442,0.1358,0.01
1,0,0,0,0,1,0,0,0,0,1,0,1,0,7.752,3,0.2,2.8101,54316,38818,4.9419,1.6473,0.9367,0.3625
1,0,0,0,0,1,0,0,0,0,1,0,1,0,33.568,2,0.2,11.7488,54316,38818,21.8192,10.9096,5.8744,0.35
0,1,0,0,1,0,0,0,0,0,1,1,0,0,12.56,2,0,4.0192,54316,38818,8.5408,4.2704,2.0096,0.32
0,1,0,0,1,0,0,0,0,0,1,0,1,0,6.48,1,0,3.1104,54316,38818,3.3696,3.3696,3.1104,0.48
0,1,0,0,1,0,0,0,0,0,1,0,1,0,186.69,3,0,87.7443,54316,38818,98.9457,32.9819,29.2481,0.47
0,1,0,0,1,0,0,0,0,0,1,1,0,0,418.296,3,0.2,5.2287,54316,38818,413.0673,137.6891,1.7429,0.0125
0,1,0,0,1,0,0,0,0,0,1,1,0,0,917.9235,9,0.15,75.5937,54316,38818,842.3298,93.5922,8.3993,0.082352941
0,1,0,0,1,0,0,0,0,0,1,0,1,0,38.88,6,0,19.0512,54316,38818,19.8288,3.3048,3.1752,0.49
0,1,0,0,1,0,0,0,0,0,1,0,1,0,10.56,2,0,5.0688,54316,38818,5.4912,2.7456,2.5344,0.48
0,0,0,1,0,1,0,0,0,0,1,1,0,0,136.464,2,0.2,15.3522,54316,38818,121.1118,60.5559,7.6761,0.1125
0,0,0,1,0,1,0,0,0,0,1,0,0,1,333.576,3,0.2,33.3576,54316,38818,300.2184,100.0728,11.1192,0.1
0,0,0,1,0,1,0,0,0,0,1,0,1,0,12.544,2,0.2,4.704,54316,38818,7.84,3.92,2.352,0.375
0,0,1,0,1,0,0,0,0,0,1,0,1,0,35.2,5,0,16.544,54316,38818,18.656,3.7312,3.3088,0.47
0,1,0,0,1,0,0,0,0,0,1,1,0,0,9.24,3,0,4.4352,54316,38818,4.8048,1.6016,1.4784,0.48
0,0,0,1,0,1,0,0,0,0,1,0,0,1,100,4,0,21,54316,38818,79,19.75,5.25,0.21
0,0,0,1,0,1,0,0,0,0,1,0,0,1,359.98,2,0,21.5988,54316,38818,338.3812,169.1906,10.7994,0.06
1,0,0,0,0,0,1,0,0,0,1,0,1,0,481.32,4,0,125.1432,54316,38818,356.1768,89.0442,31.2858,0.26
1,0,0,0,0,0,1,0,0,0,1,0,1,0,6.384,1,0.2,2.1546,54316,38818,4.2294,4.2294,2.1546,0.3375
0,1,0,0,0,1,0,0,0,0,1,1,0,0,14.91,3,0,4.6221,54316,38818,10.2879,3.4293,1.5407,0.31
0,1,0,0,0,1,0,0,0,0,1,0,1,0,1158.12,4,0,335.8548,54316,38818,822.2652,205.5663,83.9637,0.29
0,1,0,0,1,0,0,0,0,0,1,0,0,1,211.168,4,0.2,18.4772,54316,38818,192.6908,48.1727,4.6193,0.0875
0,1,0,0,0,0,1,0,0,0,1,0,1,0,56.3,2,0,15.764,54316,38818,40.536,20.268,7.882,0.28
0,0,0,1,0,1,0,0,0,0,1,0,1,0,49.568,2,0.2,17.3488,54316,38818,32.2192,16.1096,8.6744,0.35
0,1,0,0,1,0,0,0,0,0,1,0,1,0,1117.92,4,0,55.896,54316,38818,1062.024,265.506,13.974,0.05
0,1,0,0,0,1,0,0,0,0,1,0,0,1,149.95,5,0,31.4895,54316,38818,118.4605,23.6921,6.2979,0.21
0,1,0,0,0,1,0,0,0,0,1,0,1,0,23.32,2,0,6.0632,54316,38818,17.2568,8.6284,3.0316,0.26
0,1,0,0,0,1,0,0,0,0,1,0,1,0,16.74,3,0,4.8546,54316,38818,11.8854,3.9618,1.6182,0.29
0,1,0,0,1,0,0,0,0,0,1,0,1,0,19.05,3,0,8.763,54316,38818,10.287,3.429,2.921,0.46
0,1,0,0,1,0,0,0,0,0,1,0,1,0,73.344,3,0.2,27.504,54316,38818,45.84,15.28,9.168,0.375
0,1,0,0,1,0,0,0,0,0,1,0,1,0,18.9,3,0,8.694,54316,38818,10.206,3.402,2.898,0.46
0,1,0,0,1,0,0,0,0,0,1,0,0,1,623.96,5,0.2,38.9975,54316,38818,584.9625,116.9925,7.7995,0.0625
0,0,0,1,0,1,0,0,0,0,1,0,0,1,119.96,1,0.2,7.4975,54316,38818,112.4625,112.4625,7.4975,0.0625
0,0,0,1,1,0,0,0,0,0,1,0,1,0,87.92,4,0,0.8792,54316,38818,87.0408,21.7602,0.2198,0.01
0,0,0,1,1,0,0,0,0,0,1,0,1,0,5.98,1,0,2.9302,54316,38818,3.0498,3.0498,2.9302,0.49
0,1,0,0,0,0,1,0,0,0,1,0,1,0,23.24,5,0.2,7.553,54316,38818,15.687,3.1374,1.5106,0.325
0,1,0,0,1,0,0,0,0,0,1,0,1,0,354.9,5,0,17.745,54316,38818,337.155,67.431,3.549,0.05
0,1,0,0,0,1,0,0,0,0,1,1,0,0,167.84,8,0,11.7488,54316,38818,156.0912,19.5114,1.4686,0.07
0,1,0,0,0,1,0,0,0,0,1,1,0,0,106.68,6,0,33.0708,54316,38818,73.6092,12.2682,5.5118,0.31
0,0,1,0,0,1,0,0,0,0,1,1,0,0,189.576,1,0.2,9.4788,54316,38818,180.0972,180.0972,9.4788,0.05
0,0,1,0,0,1,0,0,0,0,1,0,0,1,71.96,5,0.2,7.196,54316,38818,64.764,12.9528,1.4392,0.1
0,0,1,0,1,0,0,0,0,0,1,0,1,0,250.26,6,0,72.5754,54316,38818,177.6846,29.6141,12.0959,0.29
0,1,0,0,0,1,0,0,0,0,1,0,0,1,159.96,4,0,51.1872,54316,38818,108.7728,27.1932,12.7968,0.32
0,0,1,0,1,0,0,0,0,0,1,0,0,1,299.94,6,0,128.9742,54316,38818,170.9658,28.4943,21.4957,0.43
0,0,1,0,1,0,0,0,0,0,1,0,1,0,25.76,7,0,0.5152,54316,38818,25.2448,3.6064,0.0736,0.02
0,0,0,1,1,0,0,0,0,0,1,1,0,0,435.999,3,0.15,5.1294,54316,38818,430.8696,143.6232,1.7098,0.011764706
0,0,1,0,0,1,0,0,0,0,1,0,1,0,11.76,2,0,5.7624,54316,38818,5.9976,2.9988,2.8812,0.49
0,1,0,0,1,0,0,0,0,0,1,1,0,0,194.352,3,0.2,19.4352,54316,38818,174.9168,58.3056,6.4784,0.1
0,0,0,1,0,1,0,0,0,0,1,0,1,0,90.86,7,0,26.3494,54316,38818,64.5106,9.2158,3.7642,0.29
0,1,0,0,0,1,0,0,0,0,1,0,1,0,186.15,3,0,55.845,54316,38818,130.305,43.435,18.615,0.3
0,1,0,0,0,1,0,0,0,0,1,0,1,0,81.792,6,0.2,26.5824,54316,38818,55.2096,9.2016,4.4304,0.325
0,1,0,0,0,1,0,0,0,0,1,0,1,0,47.19,3,0,13.6851,54316,38818,33.5049,11.1683,4.5617,0.29
0,1,0,0,0,1,0,0,0,0,1,0,0,1,36.784,2,0.2,-8.2764,54316,38818,45.0604,22.5302,-4.1382,-0.225
0,0,0,1,1,0,0,0,0,0,1,0,1,0,11.56,2,0,5.6644,54316,38818,5.8956,2.9478,2.8322,0.49
0,0,0,1,0,1,0,0,0,0,1,0,0,1,16.59,1,0,5.8065,54316,38818,10.7835,10.7835,5.8065,0.35
0,1,0,0,0,1,0,0,0,0,1,0,1,0,310.12,2,0,80.6312,54316,38818,229.4888,114.7444,40.3156,0.26
0,1,0,0,0,1,0,0,0,0,1,0,1,0,70.464,6,0.2,22.9008,54316,38818,47.5632,7.9272,3.8168,0.325
0,1,0,0,0,1,0,0,0,0,1,0,1,0,19.68,5,0.2,6.888,54316,38818,12.792,2.5584,1.3776,0.35
0,1,0,0,0,1,0,0,0,0,1,0,1,0,140.67,3,0,54.8613,54316,38818,85.8087,28.6029,18.2871,0.39
0,1,0,0,0,0,1,0,0,0,1,0,0,1,271.96,5,0.2,27.196,54316,38818,244.764,48.9528,5.4392,0.1
0,1,0,0,0,0,1,0,0,0,1,0,1,0,18.69,7,0,5.2332,54316,38818,13.4568,1.9224,0.7476,0.28
0,1,0,0,0,0,1,0,0,0,1,0,1,0,13.36,2,0,6.4128,54316,38818,6.9472,3.4736,3.2064,0.48
0,1,0,0,0,0,1,0,0,0,1,0,0,1,249.584,2,0.2,31.198,54316,38818,218.386,109.193,15.599,0.125
0,1,0,0,0,0,1,0,0,0,1,0,1,0,13.86,7,0,0,54316,38818,13.86,1.98,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,13.376,4,0.2,4.6816,54316,38818,8.6944,2.1736,1.1704,0.35
0,1,0,0,0,0,1,0,0,0,1,0,1,0,437.472,14,0.2,153.1152,54316,38818,284.3568,20.3112,10.9368,0.35
0,1,0,0,1,0,0,0,0,1,0,0,1,0,15.552,3,0.2,5.4432,93010,85304.5,10.1088,3.3696,1.8144,0.35
0,0,1,0,1,0,0,0,0,1,0,0,1,0,20.016,9,0.2,1.7514,93010,85304.5,18.2646,2.0294,0.1946,0.0875
0,0,1,0,1,0,0,0,0,1,0,0,1,0,3.104,1,0.2,0.3492,93010,85304.5,2.7548,2.7548,0.3492,0.1125
0,1,0,0,1,0,0,0,0,1,0,0,1,0,6.264,3,0.2,2.0358,93010,85304.5,4.2282,1.4094,0.6786,0.325
0,1,0,0,1,0,0,0,0,1,0,1,0,0,363.92,5,0.2,0,93010,85304.5,363.92,72.784,0,0
0,1,0,0,1,0,0,0,0,1,0,0,1,0,89.568,2,0.2,32.4684,93010,85304.5,57.0996,28.5498,16.2342,0.3625
0,1,0,0,1,0,0,0,0,1,0,1,0,0,315.776,8,0.2,31.5776,93010,85304.5,284.1984,35.5248,3.9472,0.1
0,0,0,1,1,0,0,0,0,1,0,1,0,0,4297.644,13,0.4,-1862.3124,93010,85304.5,6159.9564,473.8428,-143.2548,-0.433333333
0,1,0,0,1,0,0,0,0,0,1,0,1,0,407.976,3,0.2,132.5922,121318.6667,111754,275.3838,91.7946,44.1974,0.325
0,1,0,0,1,0,0,0,0,0,1,1,0,0,787.53,3,0,165.3813,121318.6667,111754,622.1487,207.3829,55.1271,0.21
0,0,0,1,0,1,0,0,0,0,1,1,0,0,209.88,3,0,35.6796,121318.6667,111754,174.2004,58.0668,11.8932,0.17
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1618.37,13,0,356.0414,121318.6667,111754,1262.3286,97.1022,27.3878,0.22
0,0,0,1,1,0,0,0,0,0,1,0,0,1,99.6,1,0,36.852,121318.6667,111754,62.748,62.748,36.852,0.37
0,1,0,0,0,1,0,0,0,0,1,0,1,0,12.096,7,0.2,4.2336,121318.6667,111754,7.8624,1.1232,0.6048,0.35
0,1,0,0,0,1,0,0,0,0,1,0,1,0,485.88,6,0,9.7176,121318.6667,111754,476.1624,79.3604,1.6196,0.02
0,1,0,0,0,1,0,0,0,0,1,0,1,0,25.92,4,0,12.4416,121318.6667,111754,13.4784,3.3696,3.1104,0.48
0,1,0,0,0,1,0,0,0,0,1,0,1,0,197.58,2,0,53.3466,121318.6667,111754,144.2334,72.1167,26.6733,0.27
0,1,0,0,1,0,0,0,0,0,1,0,1,0,55.424,2,0.2,19.3984,121318.6667,111754,36.0256,18.0128,9.6992,0.35
0,0,0,1,1,0,0,0,0,0,1,1,0,0,171.96,2,0,44.7096,121318.6667,111754,127.2504,63.6252,22.3548,0.26
0,1,0,0,0,1,0,0,0,0,1,0,1,0,35.352,9,0.2,12.8151,121318.6667,111754,22.5369,2.5041,1.4239,0.3625
0,0,0,1,1,0,0,0,0,0,1,0,1,0,6.48,1,0,3.1104,121318.6667,111754,3.3696,3.3696,3.1104,0.48
0,0,1,0,1,0,0,0,0,0,1,1,0,0,141.96,2,0,39.7488,121318.6667,111754,102.2112,51.1056,19.8744,0.28
0,1,0,0,0,0,1,0,0,0,1,0,1,0,6.096,2,0.2,2.1336,121318.6667,111754,3.9624,1.9812,1.0668,0.35
0,1,0,0,0,0,1,0,0,0,1,1,0,0,191.82,3,0,74.8098,121318.6667,111754,117.0102,39.0034,24.9366,0.39
0,1,0,0,0,1,0,0,0,0,1,1,0,0,7.4,2,0,3.034,121318.6667,111754,4.366,2.183,1.517,0.41
0,1,0,0,1,0,0,0,0,0,1,1,0,0,39.96,2,0,17.1828,121318.6667,111754,22.7772,11.3886,8.5914,0.43
0,1,0,0,1,0,0,0,0,0,1,1,0,0,42.624,2,0.2,4.2624,121318.6667,111754,38.3616,19.1808,2.1312,0.1
0,1,0,0,1,0,0,0,0,0,1,1,0,0,220.96,1,0.2,24.858,121318.6667,111754,196.102,196.102,24.858,0.1125
0,1,0,0,1,0,0,0,0,0,1,0,1,0,11.22,3,0,0.2244,121318.6667,111754,10.9956,3.6652,0.0748,0.02
0,1,0,0,1,0,0,0,0,0,1,0,1,0,31.05,3,0,14.904,121318.6667,111754,16.146,5.382,4.968,0.48
0,0,0,1,0,1,0,0,0,0,1,0,0,1,49.08,3,0,4.908,121318.6667,111754,44.172,14.724,1.636,0.1
0,0,0,1,0,1,0,0,0,0,1,0,1,0,324.9,5,0,38.988,121318.6667,111754,285.912,57.1824,7.7976,0.12
0,0,0,1,0,1,0,0,0,0,1,0,1,0,18.24,3,0,5.2896,121318.6667,111754,12.9504,4.3168,1.7632,0.29
0,1,0,0,0,0,1,0,0,0,1,1,0,0,113.888,2,0.2,9.9652,121318.6667,111754,103.9228,51.9614,4.9826,0.0875
0,1,0,0,0,0,1,0,0,0,1,0,0,1,105.584,2,0.2,7.9188,121318.6667,111754,97.6652,48.8326,3.9594,0.075
0,1,0,0,0,0,1,0,0,0,1,0,0,1,1091.168,4,0.2,68.198,121318.6667,111754,1022.97,255.7425,17.0495,0.0625
0,1,0,0,0,0,1,0,0,0,1,0,0,1,219.168,2,0.2,-43.8336,121318.6667,111754,263.0016,131.5008,-21.9168,-0.2
0,1,0,0,1,0,0,0,0,0,1,0,1,0,2060.744,7,0.2,643.9825,121318.6667,111754,1416.7615,202.3945,91.9975,0.3125
0,0,1,0,1,0,0,0,0,0,1,0,0,1,11.54,1,0,3.462,121318.6667,111754,8.078,8.078,3.462,0.3
0,0,1,0,1,0,0,0,0,0,1,1,0,0,162.6,3,0,34.146,121318.6667,111754,128.454,42.818,11.382,0.21
0,1,0,0,1,0,0,0,0,0,1,0,1,0,30.28,2,0,1.2112,121318.6667,111754,29.0688,14.5344,0.6056,0.04
0,1,0,0,1,0,0,0,0,0,1,0,1,0,57.93,3,0,16.2204,121318.6667,111754,41.7096,13.9032,5.4068,0.28
0,1,0,0,1,0,0,0,0,0,1,1,0,0,35.34,2,0,13.4292,121318.6667,111754,21.9108,10.9554,6.7146,0.38
0,1,0,0,1,0,0,0,0,0,1,0,1,0,137.24,5,0.2,46.3185,121318.6667,111754,90.9215,18.1843,9.2637,0.3375
1,0,0,0,1,0,0,0,0,0,1,0,1,0,37.44,6,0,16.848,121318.6667,111754,20.592,3.432,2.808,0.45
1,0,0,0,1,0,0,0,0,0,1,0,1,0,37.59,3,0,17.6673,121318.6667,111754,19.9227,6.6409,5.8891,0.47
1,0,0,0,1,0,0,0,0,0,1,0,1,0,26.032,2,0.2,9.4366,121318.6667,111754,16.5954,8.2977,4.7183,0.3625
0,1,0,0,1,0,0,0,0,0,1,0,1,0,73.28,4,0,21.2512,121318.6667,111754,52.0288,13.0072,5.3128,0.29
0,0,0,1,1,0,0,0,0,0,1,0,1,0,37.94,2,0,18.2112,121318.6667,111754,19.7288,9.8644,9.1056,0.48
0,0,0,1,1,0,0,0,0,0,1,0,1,0,18.288,6,0.2,6.6294,121318.6667,111754,11.6586,1.9431,1.1049,0.3625
0,0,0,1,1,0,0,0,0,0,1,0,0,1,385.8,5,0.2,130.2075,121318.6667,111754,255.5925,51.1185,26.0415,0.3375
0,0,0,1,1,0,0,0,0,0,1,0,1,0,102.96,2,0,1.0296,121318.6667,111754,101.9304,50.9652,0.5148,0.01
0,0,0,1,1,0,0,0,0,0,1,1,0,0,174.42,3,0,41.8608,121318.6667,111754,132.5592,44.1864,13.9536,0.24
0,1,0,0,0,0,1,0,0,0,1,1,0,0,61.584,1,0.2,-6.9282,121318.6667,111754,68.5122,68.5122,-6.9282,-0.1125
0,0,1,0,0,1,0,0,0,0,1,1,0,0,196.784,2,0.2,-22.1382,121318.6667,111754,218.9222,109.4611,-11.0691,-0.1125
0,1,0,0,0,1,0,0,0,0,1,0,1,0,440.19,9,0,206.8893,121318.6667,111754,233.3007,25.9223,22.9877,0.47
0,1,0,0,0,1,0,0,0,0,1,0,1,0,64.4,5,0,1.932,121318.6667,111754,62.468,12.4936,0.3864,0.03
0,1,0,0,0,0,1,0,0,0,1,0,1,0,7.58,1,0,2.9562,121318.6667,111754,4.6238,4.6238,2.9562,0.39
0,0,1,0,0,1,0,0,0,0,1,0,1,0,33.4,5,0,16.032,121318.6667,111754,17.368,3.4736,3.2064,0.48
0,1,0,0,1,0,0,0,0,0,1,1,0,0,2404.704,6,0.2,150.294,121318.6667,111754,2254.41,375.735,25.049,0.0625
0,1,0,0,1,0,0,0,0,0,1,0,1,0,563.024,11,0.2,190.0206,121318.6667,111754,373.0034,33.9094,17.2746,0.3375
0,1,0,0,1,0,0,0,0,0,1,0,1,0,344.91,3,0,10.3473,121318.6667,111754,334.5627,111.5209,3.4491,0.03
0,1,0,0,1,0,0,0,0,0,1,0,1,0,8.64,3,0,4.2336,121318.6667,111754,4.4064,1.4688,1.4112,0.49
0,1,0,0,0,1,0,0,0,0,1,0,1,0,8.82,3,0,2.5578,121318.6667,111754,6.2622,2.0874,0.8526,0.29
0,1,0,0,0,1,0,0,0,0,1,0,1,0,37.94,2,0,18.2112,121318.6667,111754,19.7288,9.8644,9.1056,0.48
0,1,0,0,0,1,0,0,0,0,1,0,1,0,4.2,2,0,1.176,121318.6667,111754,3.024,1.512,0.588,0.28
0,1,0,0,0,1,0,0,0,0,1,0,1,0,227.28,2,0,2.2728,121318.6667,111754,225.0072,112.5036,1.1364,0.01
0,1,0,0,0,1,0,0,0,0,1,0,1,0,47.9,1,0,22.992,121318.6667,111754,24.908,24.908,22.992,0.48
0,1,0,0,0,1,0,0,0,0,1,0,1,0,61.96,2,0,30.3604,121318.6667,111754,31.5996,15.7998,15.1802,0.49
0,1,0,0,0,1,0,0,0,0,1,0,1,0,1117.92,4,0,55.896,121318.6667,111754,1062.024,265.506,13.974,0.05
0,1,0,0,0,1,0,0,0,0,1,0,1,0,23.1,2,0,6.93,121318.6667,111754,16.17,8.085,3.465,0.3
0,0,1,0,1,0,0,0,0,0,1,1,0,0,48.712,1,0.2,5.4801,121318.6667,111754,43.2319,43.2319,5.4801,0.1125
0,0,1,0,1,0,0,0,0,0,1,0,1,0,17.94,3,0,4.6644,121318.6667,111754,13.2756,4.4252,1.5548,0.26
0,0,1,0,1,0,0,0,0,0,1,0,1,0,242.94,3,0,4.8588,121318.6667,111754,238.0812,79.3604,1.6196,0.02
0,1,0,0,0,0,1,0,0,0,1,0,1,0,17.05,5,0,8.184,121318.6667,111754,8.866,1.7732,1.6368,0.48
0,1,0,0,0,1,0,0,0,0,1,1,0,0,1367.84,8,0,259.8896,121318.6667,111754,1107.9504,138.4938,32.4862,0.19
0,0,1,0,0,1,0,0,0,0,1,0,1,0,11.76,2,0,5.7624,121318.6667,111754,5.9976,2.9988,2.8812,0.49
0,0,1,0,0,1,0,0,0,0,1,0,1,0,167.94,3,0,82.2906,121318.6667,111754,85.6494,28.5498,27.4302,0.49
0,0,1,0,0,1,0,0,0,0,1,0,1,0,3.89,1,0,1.0114,121318.6667,111754,2.8786,2.8786,1.0114,0.26
0,1,0,0,1,0,0,0,0,0,1,0,0,1,88.776,3,0.2,7.7679,121318.6667,111754,81.0081,27.0027,2.5893,0.0875
0,1,0,0,1,0,0,0,0,0,1,0,1,0,11.56,4,0,5.4332,121318.6667,111754,6.1268,1.5317,1.3583,0.47
0,1,0,0,1,0,0,0,0,0,1,0,1,0,15.58,1,0,3.895,121318.6667,111754,11.685,11.685,3.895,0.25
0,1,0,0,0,1,0,0,0,0,1,0,0,1,98.16,6,0,9.816,121318.6667,111754,88.344,14.724,1.636,0.1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,31.44,3,0,7.86,121318.6667,111754,23.58,7.86,2.62,0.25
0,0,1,0,1,0,0,0,0,0,1,0,0,1,71.98,2,0,15.1158,121318.6667,111754,56.8642,28.4321,7.5579,0.21
0,0,1,0,1,0,0,0,0,0,1,0,0,1,79.98,2,0,26.3934,121318.6667,111754,53.5866,26.7933,13.1967,0.33
0,1,0,0,1,0,0,0,0,0,1,0,1,0,14.62,2,0,6.8714,121318.6667,111754,7.7486,3.8743,3.4357,0.47
0,1,0,0,1,0,0,0,0,0,1,0,1,0,53.984,14,0.2,17.5448,121318.6667,111754,36.4392,2.6028,1.2532,0.325
0,1,0,0,1,0,0,0,0,0,1,0,0,1,389.97,3,0,132.5898,121318.6667,111754,257.3802,85.7934,44.1966,0.34
0,0,0,1,1,0,0,0,0,0,1,0,1,0,353.88,6,0,17.694,121318.6667,111754,336.186,56.031,2.949,0.05
1,0,0,0,0,0,1,0,0,0,1,1,0,0,25.4,5,0,8.636,121318.6667,111754,16.764,3.3528,1.7272,0.34
1,0,0,0,0,0,1,0,0,0,1,0,0,1,177.48,3,0.2,19.9665,121318.6667,111754,157.5135,52.5045,6.6555,0.1125
1,0,0,0,0,0,1,0,0,0,1,0,0,1,71.976,3,0.2,8.997,121318.6667,111754,62.979,20.993,2.999,0.125
1,0,0,0,1,0,0,0,0,0,1,0,1,0,31.44,3,0,8.4888,121318.6667,111754,22.9512,7.6504,2.8296,0.27
0,1,0,0,0,1,0,0,0,0,1,0,1,0,2793.528,9,0.2,942.8157,121318.6667,111754,1850.7123,205.6347,104.7573,0.3375
0,1,0,0,0,1,0,0,0,0,1,0,1,0,1000.02,7,0,290.0058,121318.6667,111754,710.0142,101.4306,41.4294,0.29
0,1,0,0,0,1,0,0,0,0,1,1,0,0,65.94,3,0,22.4196,121318.6667,111754,43.5204,14.5068,7.4732,0.34
0,1,0,0,0,1,0,0,0,0,1,0,1,0,19.68,5,0.2,6.888,121318.6667,111754,12.792,2.5584,1.3776,0.35
0,1,0,0,0,1,0,0,0,0,1,0,1,0,25.92,4,0,12.4416,121318.6667,111754,13.4784,3.3696,3.1104,0.48
0,1,0,0,0,1,0,0,0,0,1,0,1,0,6.48,1,0,3.1104,121318.6667,111754,3.3696,3.3696,3.1104,0.48
0,1,0,0,0,1,0,0,0,0,1,0,0,1,86.352,6,0.2,8.6352,121318.6667,111754,77.7168,12.9528,1.4392,0.1
0,0,1,0,1,0,0,0,0,0,1,0,1,0,73.68,6,0,34.6296,121318.6667,111754,39.0504,6.5084,5.7716,0.47
0,0,1,0,1,0,0,0,0,0,1,1,0,0,139.92,2,0,23.7864,121318.6667,111754,116.1336,58.0668,11.8932,0.17
0,0,1,0,1,0,0,0,0,0,1,0,0,1,107.88,3,0.2,10.788,121318.6667,111754,97.092,32.364,3.596,0.1
0,0,1,0,1,0,0,0,0,0,1,0,1,0,33.29,1,0,7.9896,121318.6667,111754,25.3004,25.3004,7.9896,0.24
0,1,0,0,1,0,0,0,0,0,1,0,0,1,1007.944,7,0.2,75.5958,121318.6667,111754,932.3482,133.1926,10.7994,0.075
0,1,0,0,1,0,0,0,0,0,1,0,1,0,10.47,3,0,4.8162,121318.6667,111754,5.6538,1.8846,1.6054,0.46
0,1,0,0,1,0,0,0,0,0,1,0,1,0,11.07,3,0,5.2029,121318.6667,111754,5.8671,1.9557,1.7343,0.47
0,1,0,0,1,0,0,0,0,0,1,0,1,0,20.704,4,0.2,7.764,121318.6667,111754,12.94,3.235,1.941,0.375
0,1,0,0,1,0,0,0,0,0,1,0,0,1,1001.584,2,0.2,125.198,121318.6667,111754,876.386,438.193,62.599,0.125
0,1,0,0,1,0,0,0,0,0,1,1,0,0,115.96,2,0,25.5112,121318.6667,111754,90.4488,45.2244,12.7556,0.22
0,0,0,1,1,0,0,0,0,0,1,0,1,0,61.96,2,0,27.882,121318.6667,111754,34.078,17.039,13.941,0.45
0,0,0,1,1,0,0,0,0,0,1,0,1,0,1.344,1,0.2,0.4704,121318.6667,111754,0.8736,0.8736,0.4704,0.35
